property,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,lat,long,Date,year,month,day
9831200520,20141006,1.44E+06,4,3,3720,5000,2.5,0,0,5,9,2720,1000,1905,0,98102,2610,5000,47.6282,-122.322,2014/10/6,2014,10,6
3760100200,20141006,3.95E+05,5,1.75,2100,9599,1,0,0,3,7,1060,1040,1961,0,98034,1680,10712,47.7097,-122.216,2014/10/6,2014,10,6
2473450870,20141006,3.25E+05,3,2.25,2480,8755,2,0,0,3,8,2480,0,1979,0,98058,2280,9940,47.4543,-122.125,2014/10/6,2014,10,6
6632300477,20141006,3.25E+05,3,1,1040,7288,1,0,0,3,7,1040,0,1959,0,98125,1160,7287,47.7287,-122.311,2014/10/6,2014,10,6
7504100910,20141006,5.35E+05,3,2.5,2400,12546,1,0,0,3,9,2400,0,1983,0,98074,2940,12150,47.6317,-122.041,2014/10/6,2014,10,6
6379500227,20141006,5.79E+05,3,2.5,1710,1904,2,0,0,3,8,1140,570,2003,0,98116,1260,1316,47.5827,-122.387,2014/10/6,2014,10,6
9558900010,20141006,5.50E+05,3,2.5,2680,5860,2,0,0,3,8,2680,0,2001,0,98011,2680,5860,47.7557,-122.223,2014/10/6,2014,10,6
5101404555,20141006,2.90E+05,2,1,1020,6380,1,0,0,3,7,1020,0,1930,1973,98115,1380,6380,47.6971,-122.317,2014/10/6,2014,10,6
3241600027,20141006,3.90E+05,2,1.5,1870,12960,1.5,0,0,4,6,1350,520,1926,0,98118,1380,7800,47.5234,-122.288,2014/10/6,2014,10,6
5727500301,20141006,4.01E+05,3,1.5,1470,6867,1,0,0,3,8,1470,0,1955,0,98155,1470,6523,47.7495,-122.327,2014/10/6,2014,10,6
4443801340,20141006,4.80E+05,3,1.75,1680,2552,1,0,0,4,7,840,840,1952,0,98117,1220,3880,47.6848,-122.391,2014/10/6,2014,10,6
1761300650,20141006,2.95E+05,4,2,1710,8814,1,0,0,5,7,1030,680,1975,0,98031,1710,7272,47.395,-122.174,2014/10/6,2014,10,6
1760650750,20141006,3.20E+05,4,2.5,2300,3825,2,0,0,3,7,2300,0,2012,0,98042,2110,3825,47.3594,-122.082,2014/10/6,2014,10,6
1438000430,20141006,4.60E+05,4,2.5,2350,3760,2,0,0,3,8,2350,0,2014,0,98059,2590,4136,47.4786,-122.123,2014/10/6,2014,10,6
6054650070,20141007,4.00E+05,3,1.75,1370,9680,1,0,0,4,7,1370,0,1977,0,98074,1370,10208,47.6127,-122.045,2014/10/7,2014,10,7
2450000295,20141007,1.09E+06,3,2.5,2920,8113,2,0,0,3,8,2920,0,1950,2010,98004,2370,8113,47.5814,-122.196,2014/10/7,2014,10,7
3387900390,20141007,2.55E+05,3,1.75,1410,9315,1,0,0,5,7,1410,0,1960,0,98031,1630,8250,47.3969,-122.198,2014/10/7,2014,10,7
5466420030,20141007,2.53E+05,3,2.5,2020,6564,1,0,0,3,7,1310,710,1994,0,98042,1710,5151,47.3545,-122.158,2014/10/7,2014,10,7
5631500254,20141007,5.20E+05,4,2.5,2403,6172,2,0,0,3,9,2403,0,1999,0,98028,2380,6075,47.7361,-122.234,2014/10/7,2014,10,7
2861100030,20141007,2.65E+05,2,1,760,4000,1,0,0,4,6,760,0,1950,0,98108,1640,4500,47.5466,-122.304,2014/10/7,2014,10,7
2011400791,20141007,4.25E+05,4,2,1330,9188,1.5,0,0,3,7,1330,0,1928,2004,98198,1770,10419,47.401,-122.319,2014/10/7,2014,10,7
9818700320,20141007,4.91E+05,3,2,2005,7000,1,0,0,3,7,1605,400,1980,0,98122,1750,4500,47.6039,-122.298,2014/10/7,2014,10,7
7852150140,20141007,3.81E+05,3,2.5,1470,3999,2,0,0,3,7,1470,0,2003,0,98065,1960,4444,47.5328,-121.871,2014/10/7,2014,10,7
9528101224,20141007,5.80E+05,3,3.5,1420,1217,2,0,0,3,8,1180,240,2003,0,98115,1494,1264,47.6827,-122.324,2014/10/7,2014,10,7
1310800090,20141007,2.40E+05,3,1,1470,7350,1,0,0,3,7,1470,0,1969,0,98032,1720,8050,47.3616,-122.286,2014/10/7,2014,10,7
8901001185,20141007,5.05E+05,4,3,2280,7400,1,0,0,3,7,1340,940,1978,0,98125,1540,7500,47.711,-122.306,2014/10/7,2014,10,7
1828001220,20141007,5.50E+05,5,2.75,3000,9473,1,0,0,3,8,1500,1500,1966,0,98052,2050,8820,47.6567,-122.13,2014/10/7,2014,10,7
7550800945,20141007,5.26E+05,2,1,1450,4500,1.5,0,0,4,7,1450,0,1921,0,98107,1470,5000,47.6739,-122.396,2014/10/7,2014,10,7
685000115,20141007,2.15E+06,8,6,4340,9415,2,0,0,3,8,4340,0,1967,0,98004,2050,9100,47.6316,-122.202,2014/10/7,2014,10,7
3546000490,20141007,2.90E+05,3,1.75,2060,7251,1,0,0,3,7,1350,710,1987,0,98030,1520,7582,47.3569,-122.175,2014/10/7,2014,10,7
1074100020,20141007,2.99E+05,3,1,1520,8320,1,0,0,3,6,1520,0,1953,0,98133,1500,8320,47.7699,-122.335,2014/10/7,2014,10,7
8682291630,20141007,5.59E+05,2,2,1930,5520,1,0,0,3,8,1930,0,2006,0,98053,1640,4533,47.7191,-122.022,2014/10/7,2014,10,7
2872900050,20141007,4.00E+05,3,2.5,1450,8064,1,0,0,3,8,1450,0,1984,0,98074,1710,9554,47.6256,-122.037,2014/10/7,2014,10,7
6882520050,20141007,2.50E+05,3,1,930,6060,1,0,0,4,6,930,0,1973,0,98118,1640,6364,47.5289,-122.28,2014/10/7,2014,10,7
9433000460,20141007,7.80E+05,4,2.75,2990,4298,2,0,0,3,9,2990,0,2014,0,98052,2990,4837,47.7101,-122.108,2014/10/7,2014,10,7
5608010980,20141007,8.78E+05,4,2.5,3480,13421,2,0,0,3,11,3480,0,1995,0,98027,3290,9642,47.5504,-122.097,2014/10/7,2014,10,7
2582500110,20141007,3.05E+05,4,2.5,2230,6487,2,0,0,3,7,2230,0,2003,0,98092,2230,6882,47.3287,-122.169,2014/10/7,2014,10,7
7893205080,20141007,2.70E+05,3,1.5,1230,7500,1,0,0,3,7,1230,0,1962,0,98198,1260,7800,47.4202,-122.331,2014/10/7,2014,10,7
259000100,20141007,4.30E+05,3,1.75,1610,7900,1,0,0,4,8,1310,300,1960,0,98177,2210,7700,47.7588,-122.36,2014/10/7,2014,10,7
5420300210,20141007,2.58E+05,3,1.75,2090,7461,1,0,0,3,6,1200,890,1986,0,98030,1420,7462,47.3764,-122.184,2014/10/7,2014,10,7
3524039144,20141007,7.00E+05,2,1,1620,9855,1,0,4,3,8,1320,300,1948,0,98136,1820,7700,47.5264,-122.384,2014/10/7,2014,10,7
3905081530,20141007,5.72E+05,4,2.75,2180,5799,2,0,0,4,8,2180,0,1993,0,98029,2060,6061,47.5702,-121.995,2014/10/7,2014,10,7
4302201005,20141007,3.54E+05,3,1.75,1560,5760,1,0,0,5,6,780,780,1927,0,98106,1320,7680,47.5272,-122.359,2014/10/7,2014,10,7
3224059033,20141007,5.55E+05,4,1.5,3050,82764,1,0,0,3,8,1650,1400,1966,0,98056,2930,10074,47.5266,-122.189,2014/10/7,2014,10,7
9264920270,20141007,3.54E+05,5,2.25,3260,7969,2,0,0,4,8,3260,0,1982,0,98023,2070,7962,47.314,-122.344,2014/10/7,2014,10,7
3574800860,20141007,4.40E+05,3,1.75,2350,7641,1,0,0,3,7,1510,840,1978,0,98034,2190,7500,47.7307,-122.219,2014/10/7,2014,10,7
1687910200,20141007,6.29E+05,4,2.25,1900,11171,1,0,0,3,8,1280,620,1984,0,98006,2330,9934,47.561,-122.126,2014/10/7,2014,10,7
5056500210,20141007,5.40E+05,4,2.75,2910,9000,1,0,0,4,8,2130,780,1966,0,98006,1970,9000,47.544,-122.176,2014/10/7,2014,10,7
2887701251,20141007,3.93E+05,2,1,740,4275,1,0,0,5,6,740,0,1924,0,98115,1900,4275,47.688,-122.308,2014/10/7,2014,10,7
9526600210,20141007,7.17E+05,4,2.5,2540,4241,2,0,0,3,8,2540,0,2009,0,98052,3010,4929,47.7073,-122.112,2014/10/7,2014,10,7
4055700920,20141007,7.50E+05,2,2,2180,21392,2,0,0,3,8,2180,0,1934,1979,98034,2890,22000,47.7162,-122.246,2014/10/7,2014,10,7
3296900130,20141007,5.18E+05,4,2.5,2830,13760,2,0,0,3,8,2830,0,1993,0,98019,2350,14029,47.7334,-121.97,2014/10/7,2014,10,7
5700001100,20141007,5.80E+05,4,1.5,2430,4995,1.5,0,0,4,7,1730,700,1928,0,98144,2240,5000,47.5782,-122.292,2014/10/7,2014,10,7
1023089197,20141007,3.90E+05,3,2,1930,12443,1,0,0,3,7,1930,0,1969,0,98045,1400,12183,47.4906,-121.775,2014/10/7,2014,10,7
1556200145,20141007,5.65E+05,4,2,1710,3875,1.5,0,0,4,7,1710,0,1907,0,98122,1710,3812,47.6086,-122.294,2014/10/7,2014,10,7
993000136,20141007,4.50E+05,3,2.25,1540,1270,3,0,0,3,7,1540,0,2014,0,98103,1230,1454,47.6935,-122.341,2014/10/7,2014,10,7
3022800260,20141007,4.39E+05,3,2.5,1680,2801,2,0,0,3,7,1680,0,2011,0,98011,1920,2723,47.745,-122.181,2014/10/7,2014,10,7
1085623350,20141007,4.61E+05,4,2.5,3202,4964,2,0,0,3,9,3202,0,2014,0,98030,2425,4886,47.3412,-122.179,2014/10/7,2014,10,7
173000036,20141007,3.27E+05,3,3,1370,1001,3,0,0,3,8,1370,0,2009,0,98133,1399,1151,47.7302,-122.355,2014/10/7,2014,10,7
3250500140,20141008,8.50E+05,3,1.75,1400,9900,1,0,0,3,7,1400,0,1951,0,98004,1810,10796,47.6272,-122.209,2014/10/8,2014,10,8
2423059104,20141008,3.60E+05,3,2,1970,79714,1,0,0,3,7,1070,900,1979,0,98058,1890,36626,47.4674,-122.107,2014/10/8,2014,10,8
6159400030,20141008,4.00E+05,3,2,2050,9396,1,0,0,5,7,1170,880,1960,0,98155,1680,9391,47.7447,-122.328,2014/10/8,2014,10,8
293910030,20141008,6.55E+05,4,2.5,2570,4412,2,0,0,3,9,2570,0,2001,0,98034,2460,5470,47.7076,-122.232,2014/10/8,2014,10,8
6141100750,20141008,3.89E+05,3,1,1380,6591,1,0,0,4,7,1380,0,1947,0,98133,1610,6594,47.7164,-122.351,2014/10/8,2014,10,8
6413600123,20141008,4.55E+05,3,2.25,1870,7403,1,0,0,3,7,1870,0,1950,0,98125,1630,7440,47.7171,-122.32,2014/10/8,2014,10,8
4139400280,20141008,7.65E+05,3,2.5,2700,8444,2,0,0,3,10,2700,0,1992,0,98006,2840,9165,47.5597,-122.113,2014/10/8,2014,10,8
23500190,20141008,5.15E+05,4,2.25,2470,7800,1,0,0,3,8,1470,1000,1975,0,98052,2050,8050,47.6913,-122.115,2014/10/8,2014,10,8
2386000020,20141008,8.85E+05,4,2.25,4470,86225,2,0,0,3,10,4470,0,1991,0,98053,3850,97049,47.6377,-121.985,2014/10/8,2014,10,8
8651402660,20141008,1.75E+05,4,1.5,1450,5530,1,0,0,4,6,1450,0,1969,0,98042,1060,5200,47.3613,-122.087,2014/10/8,2014,10,8
4024100090,20141008,2.50E+05,3,1.75,1360,16000,1,0,0,3,7,1360,0,1978,0,98155,1360,12939,47.7583,-122.306,2014/10/8,2014,10,8
424500100,20141008,1.90E+05,2,1,800,5600,1,0,0,5,6,800,0,1955,0,98056,1100,6000,47.4959,-122.172,2014/10/8,2014,10,8
5250300035,20141008,9.10E+05,4,1.5,2890,9000,2,0,4,3,8,2090,800,1939,0,98118,2550,8400,47.5682,-122.274,2014/10/8,2014,10,8
263000329,20141008,3.50E+05,3,2.5,1420,1162,3,0,0,3,8,1420,0,2002,0,98103,1430,1560,47.6982,-122.349,2014/10/8,2014,10,8
2953000300,20141008,2.01E+05,3,1,980,9682,1,0,0,3,7,980,0,1969,0,98031,1580,9682,47.4136,-122.207,2014/10/8,2014,10,8
3447000060,20141008,5.78E+05,3,1.75,2140,13286,1,0,0,4,8,1220,920,1964,0,98006,2250,13286,47.5722,-122.128,2014/10/8,2014,10,8
1995200200,20141008,4.15E+05,3,1,1510,6083,1,0,0,4,6,860,650,1940,0,98115,1510,5712,47.6966,-122.324,2014/10/8,2014,10,8
9522400350,20141008,5.00E+05,4,2.25,2490,23478,2,0,0,3,8,2490,0,1981,0,98072,2030,12611,47.7547,-122.094,2014/10/8,2014,10,8
9378700200,20141008,3.75E+05,5,3,2680,8410,2,0,0,3,8,1810,870,1990,0,98058,1860,8410,47.4401,-122.126,2014/10/8,2014,10,8
9842300036,20141008,4.16E+05,3,1,1310,4163,1,0,0,4,7,1310,0,1964,0,98126,1120,4166,47.5301,-122.381,2014/10/8,2014,10,8
2781250400,20141008,3.51E+05,2,2.5,1770,4950,1,0,0,3,7,1770,0,2003,0,98038,1770,4500,47.3497,-122.025,2014/10/8,2014,10,8
5102400035,20141008,5.60E+05,3,1,1140,7028,1,0,0,3,8,1140,0,1931,0,98115,1350,6923,47.6948,-122.322,2014/10/8,2014,10,8
1021049057,20141008,2.07E+05,3,1,1980,18730,1,0,0,4,7,1280,700,1943,0,98001,1356,9450,47.3221,-122.282,2014/10/8,2014,10,8
3905030330,20141008,5.65E+05,3,2.25,1990,8501,2,0,0,3,8,1990,0,1991,0,98029,2090,6459,47.5707,-121.996,2014/10/8,2014,10,8
7935000595,20141008,9.39E+05,3,3.5,2450,9248,2,0,4,3,8,1960,490,1933,1993,98136,2620,10207,47.5476,-122.397,2014/10/8,2014,10,8
4037800020,20141008,4.98E+05,5,1.5,2170,8610,1,0,0,4,7,1230,940,1959,0,98008,1670,8610,47.6111,-122.126,2014/10/8,2014,10,8
6372000280,20141008,5.60E+05,3,3.5,1560,2198,2,0,0,3,8,1180,380,2006,0,98116,1550,1467,47.5812,-122.403,2014/10/8,2014,10,8
6917700650,20141008,5.77E+05,2,1.75,2070,23160,1,0,0,3,7,1260,810,1946,0,98199,1690,5458,47.6551,-122.394,2014/10/8,2014,10,8
9126100814,20141008,5.15E+05,3,2,1560,1020,3,0,0,3,8,1560,0,2014,0,98122,1560,1728,47.605,-122.304,2014/10/8,2014,10,8
9211000170,20141008,5.70E+05,4,2.5,3230,7187,2,0,0,3,9,3230,0,2008,0,98059,2950,6537,47.4995,-122.15,2014/10/8,2014,10,8
170000060,20141008,1.20E+06,5,3.5,3900,4400,2,0,0,3,9,2650,1250,2014,0,98107,1190,4400,47.6607,-122.362,2014/10/8,2014,10,8
6130500070,20141008,3.78E+05,3,2.5,1650,2082,3,0,0,3,8,1650,0,2007,0,98133,1650,1965,47.7108,-122.332,2014/10/8,2014,10,8
3717000160,20141009,2.87E+05,4,2.5,2240,4648,2,0,0,3,7,2240,0,2005,0,98001,2221,4557,47.3378,-122.257,2014/10/9,2014,10,9
8682250350,20141009,5.07E+05,2,1.75,1670,6460,1,0,0,3,8,1670,0,2004,0,98053,2170,6254,47.7123,-122.027,2014/10/9,2014,10,9
7010700292,20141009,5.44E+05,3,2.25,1270,2790,1,0,0,3,7,990,280,1970,0,98199,1920,4000,47.6581,-122.396,2014/10/9,2014,10,9
6664000030,20141009,9.80E+05,4,2.25,2240,11034,2,0,0,3,8,2240,0,1976,0,98004,2300,11550,47.5894,-122.195,2014/10/9,2014,10,9
1446800511,20141009,2.50E+05,4,1,1330,7980,1.5,0,0,3,6,1330,0,1952,0,98168,1570,8588,47.492,-122.333,2014/10/9,2014,10,9
3523029041,20141009,2.90E+05,2,0.75,440,8313,1,1,3,4,5,440,0,1943,0,98070,880,26289,47.4339,-122.512,2014/10/9,2014,10,9
8663370060,20141009,3.49E+05,3,2.25,1640,7261,2,0,0,3,7,1640,0,1989,0,98034,1640,6789,47.7192,-122.176,2014/10/9,2014,10,9
5255690160,20141009,4.39E+05,4,2.25,2240,8300,2,0,0,3,8,2240,0,1978,0,98011,2340,8500,47.7746,-122.197,2014/10/9,2014,10,9
5100401429,20141009,3.51E+05,2,1,1450,6380,1,0,0,3,7,1450,0,1967,0,98115,1240,6380,47.6924,-122.321,2014/10/9,2014,10,9
9485300190,20141009,3.00E+05,4,2.5,1910,8058,2,0,0,3,8,1910,0,1992,0,98031,1910,6500,47.3891,-122.172,2014/10/9,2014,10,9
2926049408,20141009,4.00E+05,3,2,3000,17800,1,0,0,3,8,1500,1500,1962,0,98125,2400,8300,47.7058,-122.315,2014/10/9,2014,10,9
1425059193,20141009,8.18E+05,5,3.5,3600,9312,2,0,3,3,10,2680,920,2005,0,98052,3420,9860,47.6582,-122.122,2014/10/9,2014,10,9
3396830020,20141009,4.24E+05,3,2.5,1820,7500,2,0,0,3,8,1820,0,1985,0,98052,2040,8304,47.7155,-122.104,2014/10/9,2014,10,9
1226039130,20141009,3.55E+05,3,2.25,1980,7200,1,0,0,3,8,1300,680,1964,0,98177,1820,8250,47.7625,-122.36,2014/10/9,2014,10,9
2970800130,20141009,2.15E+05,3,1,810,5240,1,0,0,3,6,810,0,1942,0,98166,1700,5245,47.4734,-122.35,2014/10/9,2014,10,9
2597450620,20141009,1.51E+06,3,2.5,4010,12105,1,0,3,5,11,2600,1410,1983,0,98006,4010,15081,47.554,-122.151,2014/10/9,2014,10,9
3536900110,20141009,1.36E+06,3,2,2310,21318,1,0,0,3,10,2310,0,1979,1996,98004,2950,21814,47.6381,-122.224,2014/10/9,2014,10,9
8078440140,20141009,5.47E+05,3,2.5,2130,7199,2,0,0,3,8,2130,0,1990,0,98074,1890,7546,47.6331,-122.027,2014/10/9,2014,10,9
3342100160,20141009,5.10E+05,3,3,1845,5100,2,0,2,5,8,1845,0,1947,0,98056,2100,7650,47.5204,-122.208,2014/10/9,2014,10,9
3316500200,20141009,6.13E+05,4,2,1690,35346,1,0,0,3,7,1690,0,1967,0,98008,2050,37846,47.6149,-122.124,2014/10/9,2014,10,9
829000160,20141009,3.11E+05,5,3,2020,5917,1,0,0,3,7,1220,800,1993,0,98108,2130,5529,47.5482,-122.294,2014/10/9,2014,10,9
7852130720,20141009,4.53E+05,3,2.5,2240,7791,2,0,0,3,7,2240,0,2002,0,98065,2480,5018,47.5361,-121.88,2014/10/9,2014,10,9
5245600120,20141009,2.58E+05,3,1,1690,13825,1,0,0,3,7,1210,480,1955,0,98148,1190,9450,47.4256,-122.322,2014/10/9,2014,10,9
1524069044,20141009,1.82E+06,4,4.5,6380,88714,2,0,0,3,12,6380,0,2006,0,98029,3040,7113,47.5592,-122.015,2014/10/9,2014,10,9
7937900220,20141009,7.17E+05,5,2.75,3630,38461,2,0,0,3,11,3630,0,2000,0,98058,4440,50378,47.4289,-122.094,2014/10/9,2014,10,9
7338402160,20141009,3.50E+05,4,1.75,1780,5000,1,0,0,5,7,890,890,1903,0,98108,1860,5000,47.5329,-122.292,2014/10/9,2014,10,9
1310430130,20141009,4.59E+05,4,2.75,2790,6600,2,0,0,3,9,2790,0,2000,0,98058,2900,6752,47.4362,-122.109,2014/10/9,2014,10,9
8564950280,20141009,5.33E+05,3,2.5,2810,4607,2,0,0,3,8,2810,0,2004,0,98011,2540,4871,47.7735,-122.227,2014/10/9,2014,10,9
3025300095,20141009,2.50E+06,4,4.5,4300,19844,2,0,0,3,11,4300,0,1985,1999,98039,3070,19845,47.6218,-122.237,2014/10/9,2014,10,9
9194102188,20141009,6.75E+05,4,3.5,3190,6875,2,0,2,3,8,2120,1070,1999,0,98034,2550,6875,47.7082,-122.221,2014/10/9,2014,10,9
7349400100,20141009,2.80E+05,3,1.75,1930,7267,1,0,0,4,7,1330,600,1977,0,98002,1600,7698,47.3217,-122.205,2014/10/9,2014,10,9
7972603931,20141009,2.40E+05,2,1,720,6345,1,0,0,3,6,720,0,1943,0,98106,720,6345,47.5201,-122.35,2014/10/9,2014,10,9
2436200025,20141009,5.80E+05,6,1.75,2180,4000,1.5,0,0,4,7,1380,800,1926,0,98105,1720,4000,47.6643,-122.29,2014/10/9,2014,10,9
7526800200,20141010,6.15E+05,4,2.25,2500,10062,1,0,0,3,8,1600,900,1975,0,98052,2500,9750,47.639,-122.1,2014/10/10,2014,10,10
8029520240,20141010,4.75E+05,4,3.5,3660,14401,2,0,0,3,10,2660,1000,1994,0,98023,2780,10653,47.3076,-122.396,2014/10/10,2014,10,10
3580900160,20141010,3.11E+05,3,1,1310,8370,1.5,0,0,3,7,1310,0,1962,0,98034,1310,8370,47.7284,-122.241,2014/10/10,2014,10,10
9268200550,20141010,4.00E+05,2,2,1520,5010,1,0,0,3,7,1520,0,1999,0,98117,1110,5040,47.6948,-122.364,2014/10/10,2014,10,10
579000096,20141010,7.80E+05,3,1.5,1620,7500,1,0,2,4,8,1620,0,1949,0,98117,2440,7800,47.7014,-122.381,2014/10/10,2014,10,10
8073000495,20141010,7.00E+05,2,1,1160,17635,1,1,4,3,6,1160,0,1945,0,98178,1510,13122,47.5117,-122.248,2014/10/10,2014,10,10
3276050110,20141010,3.69E+05,2,1.75,2510,19141,2,0,0,3,9,2510,0,1977,0,98092,2400,13030,47.3103,-122.199,2014/10/10,2014,10,10
7986400945,20141010,7.75E+05,2,1,1010,3600,1,0,0,3,7,1010,0,1913,0,98107,1540,3600,47.6641,-122.357,2014/10/10,2014,10,10
4468400214,20141010,3.18E+05,3,2.25,1250,1017,3,0,0,3,8,1250,0,2008,0,98133,1250,1017,47.7099,-122.333,2014/10/10,2014,10,10
2919701944,20141010,4.74E+05,3,1,1140,4560,1,0,0,4,6,770,370,1944,0,98117,1340,3980,47.6889,-122.362,2014/10/10,2014,10,10
7893804790,20141010,3.08E+05,4,2.5,2300,7500,1,0,3,2,7,1650,650,1959,0,98198,2300,7500,47.4125,-122.33,2014/10/10,2014,10,10
2191600780,20141010,2.19E+05,2,1,1050,9000,1.5,0,0,4,7,1050,0,1984,0,98003,1550,9600,47.2887,-122.299,2014/10/10,2014,10,10
5417600130,20141010,2.45E+05,2,1,910,9000,1,0,0,3,5,910,0,1923,0,98065,1290,9000,47.526,-121.81,2014/10/10,2014,10,10
8019700010,20141010,4.90E+05,3,1.75,2480,10804,1,0,0,3,8,1800,680,1976,0,98177,2480,10400,47.7721,-122.367,2014/10/10,2014,10,10
9202650100,20141010,6.22E+05,3,2.5,1950,7481,2,0,0,3,8,1950,0,1987,0,98027,1980,8479,47.564,-122.091,2014/10/10,2014,10,10
3904921250,20141010,6.90E+05,5,3.25,3370,7313,2,0,0,4,8,2140,1230,1988,0,98029,2990,7806,47.5632,-122.015,2014/10/10,2014,10,10
2310060230,20141010,2.72E+05,4,2.25,1800,5555,2,0,0,3,7,1800,0,2003,0,98038,1810,5669,47.3498,-122.052,2014/10/10,2014,10,10
1864700300,20141010,3.48E+05,4,2.5,1970,7098,2,0,0,3,7,1970,0,2007,0,98038,1970,5361,47.3576,-122.058,2014/10/10,2014,10,10
5316100106,20141010,1.40E+06,3,2.5,2560,3600,2,0,0,3,9,2110,450,1967,2003,98112,2690,4800,47.632,-122.279,2014/10/10,2014,10,10
8835200160,20141010,3.25E+05,2,2,970,5000,1,0,0,3,7,970,0,1983,0,98034,1540,5000,47.7223,-122.16,2014/10/10,2014,10,10
8570900023,20141010,2.55E+05,3,1,1250,10094,1,0,0,4,6,1250,0,1927,0,98045,1300,10094,47.4987,-121.781,2014/10/10,2014,10,10
9407000990,20141010,2.40E+05,2,1,910,9000,1,0,0,4,6,910,0,1983,0,98045,1410,9440,47.4463,-121.771,2014/10/10,2014,10,10
6795100589,20141010,6.63E+05,3,2.25,2840,59677,1,0,0,3,7,1580,1260,1967,0,98075,2220,31688,47.5828,-122.044,2014/10/10,2014,10,10
3920000040,20141010,2.80E+05,5,2,2110,7919,1,0,0,3,7,1110,1000,1966,0,98118,1590,5250,47.5164,-122.267,2014/10/10,2014,10,10
8106300970,20141010,4.90E+05,3,2.5,3080,7363,2,0,0,3,9,3080,0,2006,0,98055,2860,5273,47.4473,-122.205,2014/10/10,2014,10,10
4039400410,20141010,5.25E+05,4,1.75,1820,6600,1,0,0,5,7,1820,0,1960,0,98007,1430,8800,47.606,-122.135,2014/10/10,2014,10,10
2724079061,20141010,6.10E+05,3,1.75,1650,221720,1,0,0,3,7,1650,0,1992,0,98024,2520,221284,47.5297,-121.901,2014/10/10,2014,10,10
1026069044,20141010,7.85E+05,4,2.25,3200,53357,2,0,0,4,9,3200,0,1972,0,98077,2650,54014,47.755,-122.035,2014/10/10,2014,10,10
9542850580,20141010,7.60E+05,4,2.25,3040,9690,1,0,0,4,9,1940,1100,1978,0,98005,2430,9690,47.5923,-122.169,2014/10/10,2014,10,10
6788203060,20141010,6.90E+05,3,2.75,2480,3240,1.5,0,0,3,9,1890,590,1929,0,98112,2160,3240,47.6399,-122.311,2014/10/10,2014,10,10
7202260210,20141010,7.10E+05,4,2.75,2780,6978,2,0,0,3,8,2780,0,2001,0,98053,2760,5460,47.6881,-122.04,2014/10/10,2014,10,10
9357001010,20141010,4.10E+05,3,1.75,1660,5987,1,0,0,3,7,960,700,1982,0,98146,1510,6000,47.5107,-122.381,2014/10/10,2014,10,10
3797002575,20141010,6.05E+05,4,1.5,1880,3500,1,0,0,4,7,1080,800,1926,0,98103,1690,3500,47.6835,-122.347,2014/10/10,2014,10,10
4083802425,20141010,6.08E+05,3,1.5,2240,3750,1,0,0,3,7,1220,1020,1952,0,98103,1570,3400,47.6624,-122.336,2014/10/10,2014,10,10
3356403140,20141010,2.25E+05,3,1,1080,16000,1,0,0,3,6,1080,0,1952,0,98001,1610,10007,47.2873,-122.251,2014/10/10,2014,10,10
7338220280,20141010,2.57E+05,3,2.5,1740,3721,2,0,0,3,8,1740,0,2009,0,98002,2030,3794,47.3363,-122.213,2014/10/10,2014,10,10
7229900005,20141010,3.50E+05,3,1.5,1860,17640,1,0,0,4,7,1860,0,1966,0,98059,1860,17820,47.484,-122.111,2014/10/10,2014,10,10
4237900645,20141010,4.75E+05,2,1.75,1320,3420,1,0,1,3,7,1080,240,1955,0,98199,2070,6000,47.6639,-122.399,2014/10/10,2014,10,10
1521049156,20141010,2.55E+05,3,2.75,1900,16117,1,0,0,4,7,1900,0,1958,0,98001,1640,19166,47.3144,-122.278,2014/10/10,2014,10,10
1152000040,20141010,7.75E+05,3,2.25,2420,23507,1,0,0,4,8,2420,0,1969,0,98027,2540,22257,47.5107,-122.027,2014/10/10,2014,10,10
6844700575,20141010,7.99E+05,3,2,2550,4794,2,0,0,3,9,2550,0,2007,0,98115,1630,5100,47.6955,-122.29,2014/10/10,2014,10,10
3625049042,20141011,3.64E+06,5,6,5490,19897,2,0,0,3,12,5490,0,2005,0,98039,2910,17600,47.6165,-122.236,2014/10/11,2014,10,11
3630110220,20141012,7.85E+05,4,2.5,2960,4750,2,0,0,3,9,2960,0,2005,0,98029,2960,4750,47.5544,-121.993,2014/10/12,2014,10,12
7129300520,20141013,2.22E+05,3,1,1180,5650,1,0,0,3,7,1180,0,1955,0,98178,1340,5650,47.5112,-122.257,2014/10/13,2014,10,13
1310900260,20141013,3.19E+05,4,1.75,2320,12000,1,0,0,4,8,2270,50,1973,0,98032,2120,9880,47.3644,-122.28,2014/10/13,2014,10,13
1373800295,20141013,1.45E+06,3,3,4380,6320,2,0,3,5,10,3580,800,1952,0,98199,3080,7680,47.6452,-122.411,2014/10/13,2014,10,13
7787110060,20141013,4.33E+05,3,2.5,2210,9226,2,0,0,3,8,2210,0,1998,0,98045,2430,8902,47.4849,-121.782,2014/10/13,2014,10,13
3013301525,20141013,4.54E+05,2,1.5,1710,4189,1,0,1,5,7,1160,550,1951,0,98136,1530,5608,47.5286,-122.383,2014/10/13,2014,10,13
98030140,20141013,7.86E+05,4,4,3280,8448,2,0,0,3,10,3280,0,2007,0,98075,3730,8030,47.5818,-121.973,2014/10/13,2014,10,13
